unstop_id,full_name,college_email,college_name,city,registration_time,weekly_challenge_id,utm_source,utm_campaign,browser_fingerprint
UN-01222,Vijay Singh,vijay.singh@srm.ac.in,SRM,Bikaner,2024-01-02T08:55:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,cb7e04f3-cf0a-fd86-a765-f184b8e62e4b
UN-01223,Sabitha Beevi,sabitha.beevi@dtu.ac.in,DTU,Krishnagiri,2024-01-01T09:38:50Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a33b8d68-f2ce-158d-9fb6-44a100001a44
UN-01224,Sidramayya Badami,sidramayya.badami@bits-pilani.ac.in,BITS-PILANI,Chikmagalur,2024-01-01T06:20:06Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fc6cbdbf-2d96-fae0-aa6c-bd44cb2a8426
UN-01225,Sujit routine,sujit.routine@iitk.ac.in,IITK,Banka,2024-01-02T08:57:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,06ff230c-4df3-133b-bedd-501419e7b9bf
UN-01226,Sreejit culture,sreejit.culture@dtu.ac.in,DTU,Nagapattinam,2024-01-02T09:22:14Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,bdde2d96-b813-8371-9e87-a9eb91d81074
UN-01227,Moh expertise,moh.expertise@bits-pilani.ac.in,BITS-PILANI,Maldah,2024-01-02T11:27:12Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4fe8561b-9d42-5b5d-fd15-90aa79f7881c
UN-01228,Renukabala Shukla,renukabala.shukla@iitk.ac.in,IITK,Birbhum,2024-01-02T15:07:58Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,72a1fd55-09fa-6bd7-3013-0f5ec43ff2ee
UN-01229,Pancham melodies,pancham.melodies@manipal.ac.in,MANIPAL,Balaghat,2024-01-01T05:41:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c7bcb9da-e394-b738-2326-4851f752bd3a
UN-01230,Mamata meticulous,mamata.meticulous@srm.ac.in,SRM,Maldah,2024-01-01T11:55:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8ddee991-b353-2af3-cde7-bb969d75c0e2
UN-01231,Shiv Garg,shiv.garg@manipal.ac.in,MANIPAL,Shajapur,2024-01-02T05:38:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,aada74a9-f63f-2ddd-bdc5-a19fbb2c26c9
UN-01232,Pratad culture,pratad.culture@iitb.ac.in,IITB,Murshidabad,2024-01-01T07:01:55Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d9eb9d56-8474-fd50-d43c-1c7ff6b8a06f
UN-01233,Rameshwar music,rameshwar.music@iitb.ac.in,IITB,Ambedkar Nagar,2024-01-01T05:17:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f00732a0-0ce1-2489-d7d4-55d9f2479e07
UN-01234,Daniel Jerry,daniel.jerry@iitb.ac.in,IITB,Dindigul,2024-01-02T11:47:08Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,3fd15a21-579d-740a-ea13-998dfd38ba77
UN-01235,Raj craftsperson,raj.craftsperson@iitd.ac.in,IITD,Bilaspur,2024-01-01T06:22:45Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,22a54e5b-477c-ebcb-8faf-a0aae1b25058
UN-01236,Lakshmi Kambale,lakshmi.kambale@nit-trichy.ac.in,NIT-TRICHY,Hassan,2024-01-01T06:10:38Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,bf4b6e45-9e34-444a-392f-06aefb535658
UN-01237,Parvati Devi,parvati.devi@manipal.ac.in,MANIPAL,Gorakhpur,2024-01-01T05:47:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9d9d22ee-aad1-bf96-b510-251ab72693a2
UN-01238,Sarifa spark,sarifa.spark@bits-pilani.ac.in,BITS-PILANI,Darrang,2024-01-01T06:11:05Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,688c4a75-38cd-de00-4575-8ea8e042acd5
UN-01239,John Xavier,john.xavier@iitd.ac.in,IITD,Chennai,2024-01-01T15:26:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,bcc9ce0b-78d7-fa63-5c76-a0f719fe9ae1
UN-01240,Bikhabhai Butani,bikhabhai.butani@iitd.ac.in,IITD,Ahmadabad,2024-01-02T10:56:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a0813e7d-1f38-9f13-60c0-d0a22bcd5df8
UN-01241,Arjun mindset,arjun.mindset@bits-pilani.ac.in,BITS-PILANI,Bijapur,2024-01-01T07:19:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1f0662a7-041f-3a6e-b440-535e5aaf13af
UN-01242,A streak,a.streak@srm.ac.in,SRM,Sidhi,2024-01-01T06:45:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0ce40f4c-8f22-c2a1-653c-fcfce84f6e0f
UN-01243,Vijaya tradition,vijaya.tradition@bits-pilani.ac.in,BITS-PILANI,Anantapur,2024-01-02T06:03:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d94a0c49-9ad1-5d2b-46fe-cc60cd61327f
UN-01244,Kuriakose pragmatic,kuriakose.pragmatic@nit-trichy.ac.in,NIT-TRICHY,Pathanamthitta,2024-01-01T14:15:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c4e8b2b8-0ffe-8c5e-efd7-43363dcce948
UN-01245,Arunendra tools,arunendra.tools@iiit-hyd.ac.in,IIIT-HYD,Bhind,2024-01-01T11:35:57Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,67d01a8f-8e5e-af8c-19cd-3fcd6bd3d123
UN-01246,Rema Nair,rema.nair@vit.ac.in,VIT,Idukki,2024-01-02T02:35:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7c3427fd-e953-f527-4d78-cb02d1ad645c
UN-01247,Saddam work,saddam.work@iiit-hyd.ac.in,IIIT-HYD,Moradabad,2024-01-01T03:08:08Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,74cfdda3-76d8-f119-dbd9-fc99dd908e92
UN-01248,Bhaula training,bhaula.training@manipal.ac.in,MANIPAL,Ludhiana,2024-01-01T08:25:45Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0bd69423-a4a7-c88a-57eb-509a0a251e02
UN-01249,Juganti Kali,juganti.kali@iitk.ac.in,IITK,Indore,2024-01-01T05:10:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4ea77ba5-8584-0961-daf3-d1b067deb7a3
UN-01250,Dhamendra Sah,dhamendra.sah@nit-trichy.ac.in,NIT-TRICHY,Patna,2024-01-01T14:56:45Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6ab4b0be-a34f-e9a4-8d01-ceafba873d4e
UN-01251,Sunita Pushpa,sunita.pushpa@dtu.ac.in,DTU,Pune,2024-01-01T06:56:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,57f637f4-fc8c-c08c-a56f-d2695c83b49d
UN-01252,Ravichandra pragmatic,ravichandra.pragmatic@nit-trichy.ac.in,NIT-TRICHY,Rangareddy,2024-01-01T06:50:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5ec4cf88-39a9-2648-dd59-c3a7c5328ed2
UN-01253,Soma spirit,soma.spirit@iiit-hyd.ac.in,IIIT-HYD,Paschim Medinipur,2024-01-01T05:29:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,bc6e86a7-b7a3-54f1-bddb-f45ab7ca1914
UN-01254,Anitha Soni,anitha.soni@iitk.ac.in,IITK,Viluppuram,2024-01-02T13:31:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a0f366d6-ac8b-f687-7264-b7e5c3d03de1
UN-01255,Satyavathi Kudupudi,satyavathi.kudupudi@manipal.ac.in,MANIPAL,Y.S.R.,2024-01-01T07:47:39Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,cc6f489e-aa81-5af1-9b96-4842fffdf25d
UN-01256,Narendra Paluri,narendra.paluri@manipal.ac.in,MANIPAL,Visakhapatnam,2024-01-01T10:33:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b3718350-cf45-2508-7068-3a4b93ab866e
UN-01257,Krishna Chakraborty,krishna.chakraborty@nit-trichy.ac.in,NIT-TRICHY,Jalpaiguri,2024-01-01T12:33:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,197a9fa7-3325-b97c-9768-209dc31bf31d
UN-01258,Sabita Devi,sabita.devi@iiit-hyd.ac.in,IIIT-HYD,Vaishali,2024-01-02T07:28:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,05409344-dfb7-92a8-2c02-190c4a5efe53
UN-01259,A planning,a.planning@dtu.ac.in,DTU,Medak,2024-01-01T15:13:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a9b5e6de-19fe-7596-9e00-ea4930c5dcbb
UN-01260,Bhil Kansara,bhil.kansara@iitb.ac.in,IITB,Ahmadabad,2024-01-01T06:13:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0234dda3-fe89-3540-8552-4793bd4c855b
UN-01261,Milan Chakma,milan.chakma@iitb.ac.in,IITB,South Tripura,2024-01-01T05:36:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,3f3e4e15-feec-f13a-ef7a-f5ffd5612f5d
UN-01262,Sanjay disciplined,sanjay.disciplined@nit-trichy.ac.in,NIT-TRICHY,Bikaner,2024-01-01T14:35:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fbc148b0-0579-9af7-c125-d55a9a0dac68
UN-01263,Urmila Yadav,urmila.yadav@nit-trichy.ac.in,NIT-TRICHY,Surendranagar,2024-01-01T07:25:08Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,104c0089-0989-d88e-b1c8-98ef2cd8f5bb
UN-01264,Sunita control,sunita.control@dtu.ac.in,DTU,Jabalpur,2024-01-01T08:27:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e7569fa6-2871-764b-6214-ee14773a5124
UN-01265,Phoolchand methodical,phoolchand.methodical@dtu.ac.in,DTU,Ranchi,2024-01-02T03:45:04Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,179677b5-2ed0-03ea-3f88-ad8587e78bd2
UN-01266,Pawan curious,pawan.curious@dtu.ac.in,DTU,Jaipur,2024-01-01T11:47:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,624299cd-9896-04bb-b19d-505b47584cf5
UN-01267,Jaya routine‑driven,jaya.routinedriven@nit-trichy.ac.in,NIT-TRICHY,Kancheepuram,2024-01-01T08:05:09Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9b23db5d-06a7-3a8b-8827-35fb99a38d17
UN-01268,Boya carefree,boya.carefree@srm.ac.in,SRM,Karimnagar,2024-01-01T07:27:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,240081d3-9f8b-f9f9-87df-2f03ec0cc827
UN-01269,Kopi Lad,kopi.lad@srm.ac.in,SRM,Tirunelveli,2024-01-02T14:40:02Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b6ca3ede-720e-c459-51bf-a8c88d5e8f83
UN-01270,Biman routine‑loving,biman.routineloving@dtu.ac.in,DTU,Maldah,2024-01-02T08:50:24Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,81c7faf4-77cc-beb6-e6bd-e8589f100461
UN-01271,Mohan Kumar,mohan.kumar@manipal.ac.in,MANIPAL,Sikar,2024-01-01T14:09:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,adc3ac59-3599-0ce4-baf0-025f5dd22c92
UN-01272,Vishambhar ragas,vishambhar.ragas@manipal.ac.in,MANIPAL,Saharanpur,2024-01-01T06:09:14Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,999a79d8-3ce3-2627-cca7-14d3f56e511f
UN-01273,Tara Gupta,tara.gupta@manipal.ac.in,MANIPAL,Arwal,2024-01-02T02:39:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b44fcd41-89ee-5732-a509-8922a1d64188
UN-01274,Biltu streak,biltu.streak@srm.ac.in,SRM,Jalpaiguri,2024-01-01T06:52:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4ed6839a-8dd1-717e-f752-051b1b650c2c
UN-01275,Brahmadev Paswa,brahmadev.paswa@iitb.ac.in,IITB,Hazaribagh,2024-01-01T05:46:45Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,92cb6419-c4c3-66b0-a427-b39a14c6e9f5
UN-01276,Bishkha designer,bishkha.designer@iitd.ac.in,IITD,Hugli,2024-01-01T03:43:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c5166ce7-30dd-9ef3-4db4-860c548ba6b4
UN-01277,Lal disciplined,lal.disciplined@nit-trichy.ac.in,NIT-TRICHY,Supaul,2024-01-01T09:14:24Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1addb9d9-2fed-903b-8fdb-ac3f8a2a6a1a
UN-01278,Darshan cricket,darshan.cricket@nit-trichy.ac.in,NIT-TRICHY,Dharwad,2024-01-02T12:57:51Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c702df59-6318-04af-5e3b-48eb60d1c395
UN-01279,Meenaben dedication,meenaben.dedication@iitb.ac.in,IITB,Mahesana,2024-01-01T05:53:17Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,288311b8-90c3-f749-1a6c-5a5d63c0421c
UN-01280,Noor care,noor.care@srm.ac.in,SRM,Unnao,2024-01-01T06:36:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ff1e37a4-8761-9ede-9a8e-c20e5d771987
UN-01281,Urmila stewardship,urmila.stewardship@iitb.ac.in,IITB,Bhind,2024-01-01T06:10:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,38639152-256d-dad9-9fa1-b08aa9e228a0
UN-01282,Shyam Ewmar,shyam.ewmar@manipal.ac.in,MANIPAL,North East,2024-01-02T03:13:47Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9eaeed8b-2deb-53bb-4381-29a29b1e8918
UN-01283,Yashwant Chet,yashwant.chet@vit.ac.in,VIT,Kanshiram Nagar,2024-01-01T06:43:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,22ffb24d-e772-0618-11b6-1f871e3f67d9
UN-01284,Madhuri Arora,madhuri.arora@vit.ac.in,VIT,Azamgarh,2024-01-02T06:44:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,46250cda-e466-0a92-7e63-551440d71bcd
UN-01285,Padmavati meticulous,padmavati.meticulous@iitb.ac.in,IITB,Bagalkot,2024-01-01T02:42:04Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d07ef138-9e5e-6fab-0944-9d318854a525
UN-01286,Raseena creativity,raseena.creativity@srm.ac.in,SRM,Erode,2024-01-01T04:11:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fcde2731-dce7-2be8-ff7d-48261e26f63b
UN-01287,Rekha heart,rekha.heart@manipal.ac.in,MANIPAL,Ganjam,2024-01-01T07:38:08Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2ebaeaa0-e0ce-9ff2-d224-3c8c0333e9bc
UN-01288,Saraswati methodical,saraswati.methodical@iitk.ac.in,IITK,Palamu,2024-01-01T08:50:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ae01646f-bd66-b201-554f-938028a6add9
UN-01289,Rajan passion,rajan.passion@iitk.ac.in,IITK,Rajouri,2024-01-01T04:26:56Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1e2eb6a6-c738-5b72-84f0-e1b65593160f
UN-01290,Anjani Bhanvari,anjani.bhanvari@bits-pilani.ac.in,BITS-PILANI,Ganganagar,2024-01-02T04:41:14Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,054084c7-3f7a-3faf-8b3e-b225f14590cd
UN-01291,Darshan Singh,darshan.singh@vit.ac.in,VIT,Ludhiana,2024-01-02T07:53:55Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c03563a5-d25e-8fe8-e257-ed592ae3ef2f
UN-01292,Ambuj Singh,ambuj.singh@iiit-hyd.ac.in,IIIT-HYD,Agra,2024-01-01T04:23:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,40b5d6e7-dbb5-a0a4-7e1b-3bc48b3c725c
UN-01293,Sangeeta spirit,sangeeta.spirit@vit.ac.in,VIT,Sangrur,2024-01-02T04:39:44Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ec356469-7427-26a7-3e9a-10e3aaa69026
UN-01294,Praveen competitive,praveen.competitive@nit-trichy.ac.in,NIT-TRICHY,Raipur,2024-01-01T02:23:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,56ab9172-6669-fdff-58f3-49295fc2f226
UN-01295,Asraful curiosity,asraful.curiosity@srm.ac.in,SRM,Barddhaman,2024-01-01T08:05:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,09d4caaf-1176-d44f-6af0-364692f7680e
UN-01296,Kamla Devi,kamla.devi@iitk.ac.in,IITK,Kota,2024-01-02T14:12:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b41e6f72-109a-5be3-5454-3aa16cdad709
UN-01297,Ahmed Ishrat,ahmed.ishrat@vit.ac.in,VIT,Saharanpur,2024-01-01T13:00:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,38bc42d7-2839-9e5b-c900-6ce831ac8ba7
UN-01298,Narendra Singh,narendra.singh@srm.ac.in,SRM,Bharatpur,2024-01-02T05:57:05Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,15bcb955-fc82-9253-af51-38c6ac57feb3
UN-01299,Shyam edge,shyam.edge@iiit-hyd.ac.in,IIIT-HYD,Koriya,2024-01-01T10:08:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6a6121bb-3a83-abc2-e183-4011d974acfd
UN-01300,Sajan fashion,sajan.fashion@srm.ac.in,SRM,Saran,2024-01-01T06:57:32Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,bdaa4bac-a1e6-f41a-6ccc-4f6490c847c8
UN-01301,Sukhdeep curious,sukhdeep.curious@srm.ac.in,SRM,Sahibzada Ajit Singh Nagar,2024-01-02T07:38:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,90a35855-5441-0c50-8081-b1c8b8ac836a
UN-01302,Faizendra routine‑driven,faizendra.routinedriven@iitb.ac.in,IITB,Bilaspur,2024-01-01T08:16:14Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f8c994ab-aac6-d33b-9d38-9dec0c6861cb
UN-01303,Poonam Rakhi,poonam.rakhi@bits-pilani.ac.in,BITS-PILANI,Moradabad,2024-01-02T06:06:02Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,090aa3d1-1aea-688e-2ced-4a476da98f81
UN-01304,Anita Devi,anita.devi@iitd.ac.in,IITD,Pashchim Champaran,2024-01-01T07:53:58Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2a4008cc-ed66-1e7f-19f9-b505f85b1ec4
UN-01305,Kamala Firagi,kamala.firagi@iitk.ac.in,IITK,Bagalkot,2024-01-02T05:27:58Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,31adf1b9-8f96-781c-b32a-199fd77a2c9f
UN-01306,Jasmeen Kaur,jasmeen.kaur@dtu.ac.in,DTU,Hoshiarpur,2024-01-01T09:54:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a571054d-4ce4-998d-2229-4b89ac1687da
UN-01307,Ranjith diligent,ranjith.diligent@nit-trichy.ac.in,NIT-TRICHY,Salem,2024-01-01T08:08:12Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4d4644cf-cfa8-f3f8-07c1-3aaaff47fa74
UN-01308,Sushila curious,sushila.curious@bits-pilani.ac.in,BITS-PILANI,Tikamgarh,2024-01-01T07:21:51Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,36802993-3aa5-2899-d5a7-117e4b786a61
UN-01309,Anvar music,anvar.music@iitb.ac.in,IITB,Malappuram,2024-01-01T11:29:50Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,19a73eb7-5f04-817c-ad04-db9e97059ba5
UN-01310,Amal quiet,amal.quiet@bits-pilani.ac.in,BITS-PILANI,Dhubri,2024-01-01T05:42:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,02873496-38fd-ef5c-fe1f-91a2842a11c2
UN-01311,Chinta business,chinta.business@iitd.ac.in,IITD,Vaishali,2024-01-02T13:29:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4b901727-55ec-88c5-a364-6208f43cd6cf
UN-01312,Bhuban deals,bhuban.deals@iitb.ac.in,IITB,Kamrup,2024-01-01T08:28:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,34900f89-833b-d48f-fccd-a7e7121cfea1
UN-01313,Bhimrao art,bhimrao.art@manipal.ac.in,MANIPAL,Pune,2024-01-01T07:57:19Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,04d686cd-86a9-6f2d-fa95-241e8b2d2de8
UN-01314,Lakshmi music,lakshmi.music@manipal.ac.in,MANIPAL,Vellore,2024-01-01T07:36:07Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c3f0c6ae-c342-7b8b-4b43-07601d4a9fb5
UN-01315,Tamil Paanu,tamil.paanu@dtu.ac.in,DTU,Dindigul,2024-01-01T12:25:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,972c6e3e-3d06-2d7a-070a-16237d856fcc
UN-01316,Geeta sharp,geeta.sharp@vit.ac.in,VIT,Jhabua,2024-01-01T10:01:06Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0b640444-8cf5-a145-eb88-bbe57ef64b59
UN-01317,Miraj Mallik,miraj.mallik@srm.ac.in,SRM,Paschim Medinipur,2024-01-01T07:07:52Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ba8d45f2-2502-0755-7fa0-8f1a65e61bde
UN-01318,Viti stability.,viti.stability@iitk.ac.in,IITK,Purbi Singhbhum,2024-01-01T08:06:21Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,abb5ea39-0367-e9a3-380e-ac12769ecdf6
UN-01319,Akhilesh Arya,akhilesh.arya@bits-pilani.ac.in,BITS-PILANI,Kushinagar,2024-01-01T15:12:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7e90da46-098a-254f-815a-f1b5077a0756
UN-01320,Kapila art,kapila.art@iiit-hyd.ac.in,IIIT-HYD,Tikamgarh,2024-01-02T05:58:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,bb56e67c-fd10-1b4d-1695-b1cf28efb861
UN-01321,Priti Chouhan,priti.chouhan@iitk.ac.in,IITK,Shahjahanpur,2024-01-02T11:36:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b2fae0f5-e353-8665-09c1-f0ceaa5bf1c1
UN-01322,Sher chatty,sher.chatty@nit-trichy.ac.in,NIT-TRICHY,Neemuch,2024-01-01T05:44:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d77cbe74-e64b-e5d7-de35-278b928a1fd3
UN-01323,Peter calm,peter.calm@dtu.ac.in,DTU,Jalpaiguri,2024-01-01T13:22:38Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,eb68c873-40a0-4c7b-4dfd-5b1a0b2a1075
UN-01324,Mamata creations,mamata.creations@vit.ac.in,VIT,Chhindwara,2024-01-01T03:31:39Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6a51ff2d-8717-de3d-5975-9cf61cfb153c
UN-01325,Madho Singh,madho.singh@srm.ac.in,SRM,Jabalpur,2024-01-01T05:33:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e003fa90-1967-4ecc-2b7f-53620e9b4f62
UN-01326,Nivesh practical,nivesh.practical@manipal.ac.in,MANIPAL,Solapur,2024-01-02T09:23:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,79f6f9e8-2ba0-8258-7bcf-20c0f14db6a7
UN-01327,Gaabu Oleti,gaabu.oleti@dtu.ac.in,DTU,West Godavari,2024-01-01T08:10:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,3f874ae6-cdfd-ec48-0190-33c73fbaafc2
UN-01328,Ind Devi,ind.devi@iiit-hyd.ac.in,IIIT-HYD,Shimla,2024-01-02T04:27:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,820a5aac-fe67-d25c-4228-19798ada793a
UN-01329,Raghavendra Aralichandi,raghavendra.aralichandi@iiit-hyd.ac.in,IIIT-HYD,Bangalore Rural,2024-01-01T05:56:10Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,97205259-7639-06f6-e87e-3083c343120d
UN-01330,Sukhchen beats,sukhchen.beats@nit-trichy.ac.in,NIT-TRICHY,Amritsar,2024-01-02T10:09:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c126ae56-2d6d-01e8-2203-3533462d3725
UN-01331,Usha structured,usha.structured@iitd.ac.in,IITD,Rampur,2024-01-01T11:22:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d61cfe15-0d6e-f3c6-4a92-e3058dc4674a
UN-01332,Nazeera Beevi,nazeera.beevi@dtu.ac.in,DTU,Palakkad,2024-01-01T11:17:08Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,37bfbb16-0ae6-2bdf-9a26-be78af36a1f5
UN-01333,Wahid creativity,wahid.creativity@manipal.ac.in,MANIPAL,Muzaffarnagar,2024-01-02T04:47:50Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,afad8d8e-2835-ab8d-652c-0ebe8750dc2b
UN-01334,Lakshmi laid-back,lakshmi.laidback@dtu.ac.in,DTU,Chennai,2024-01-01T08:15:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ff271f89-54ad-dee4-1bea-f3ec7d64ed5a
UN-01335,Mahendra disciplined,mahendra.disciplined@iiit-hyd.ac.in,IIIT-HYD,Indore,2024-01-01T03:47:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e43c6429-9589-b61c-18e2-0ec4622e6d9d
UN-01336,Pratima sunset.,pratima.sunset@manipal.ac.in,MANIPAL,Nadia,2024-01-01T04:03:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7141df8a-45e2-31d4-4f04-349d1dd68996
UN-01337,Shankari compassionate,shankari.compassionate@iitd.ac.in,IITD,Uttar Dinajpur,2024-01-01T08:23:33Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a9504db5-fa57-5fef-6a40-b5237ae78a97
UN-01338,Ragini Kumari,ragini.kumari@iitk.ac.in,IITK,Bulandshahr,2024-01-01T07:02:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,afe16d18-e4e0-771d-ea19-0f53ceea0360
UN-01339,Anil spirit,anil.spirit@manipal.ac.in,MANIPAL,Hoshiarpur,2024-01-01T06:59:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,46cc996a-760a-2b4f-3dc0-6e3a1679f0df
UN-01340,Somresh Ghosh,somresh.ghosh@iitd.ac.in,IITD,Purba Medinipur,2024-01-01T03:30:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2a812211-a90e-b098-80ad-b9826793eb3d
UN-01341,Bansi Rao,bansi.rao@iitd.ac.in,IITD,Chandrapur,2024-01-01T09:13:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,90d78865-f1ec-5f6c-c17d-093346bd9435
UN-01342,Lalita Bai,lalita.bai@iiit-hyd.ac.in,IIIT-HYD,Ujjain,2024-01-01T04:33:55Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,53a0893f-c553-0ea3-b06c-cde4114c2592
